date_str,year_month,year,cost_gas_eur_mwh,cost_coal_eur_mwh,cost_diesel_eur_mwh,cost_uranium_eur_mwh,eu_ets_price_eur_tco2
2024-07-02,2024-07,2024,33.25,11.81349971977282,,4.016247251001291,
2024-07-03,2024-07,2024,32.87,11.841071796073901,,4.016247251001291,
2024-07-04,2024-07,2024,32.86,11.841071796073901,,4.016247251001291,
2024-07-05,2024-07,2024,33.23,11.869446630696547,,4.016247251001291,
2024-07-06,2024-07,2024,32.33,11.869446630696547,,4.016247251001291,
2024-07-07,2024-07,2024,32.18,11.869446630696547,,4.016247251001291,
2024-07-08,2024-07,2024,32.53,11.85831033399653,,4.016247251001291,
2024-07-09,2024-07,2024,31.38,11.665767165312602,,4.016247251001291,
2024-07-10,2024-07,2024,31.21,11.529851370593866,,4.016247251001291,
2024-07-11,2024-07,2024,30.71,11.58386084705692,,4.016247251001291,
2024-07-12,2024-07,2024,31.17,11.72260277075254,,4.016247251001291,
2024-07-13,2024-07,2024,31.66,11.72260277075254,,4.016247251001291,
2024-07-14,2024-07,2024,31.66,11.72260277075254,,4.016247251001291,
2024-07-15,2024-07,2024,31.0,11.974049039961447,,4.016247251001291,
2024-07-16,2024-07,2024,32.56,12.001528748223706,,4.016247251001291,
2024-07-17,2024-07,2024,32.98,11.763853808410762,,4.016247251001291,
2024-07-18,2024-07,2024,32.35,11.807543820794768,,4.016247251001291,
2024-07-19,2024-07,2024,32.51,11.849396865620678,,4.016247251001291,
2024-07-20,2024-07,2024,30.57,11.849396865620678,,4.016247251001291,
2024-07-21,2024-07,2024,30.73,11.849396865620678,,4.016247251001291,
2024-07-22,2024-07,2024,31.56,11.835073713600835,,4.016247251001291,
2024-07-23,2024-07,2024,32.45,11.87346767971508,,4.016247251001291,
2024-07-24,2024-07,2024,32.79,12.01816262833232,,4.016247251001291,
2024-07-25,2024-07,2024,32.88,12.041884436334183,,4.016247251001291,
2024-07-26,2024-07,2024,33.71,12.042417303616268,,4.016247251001291,
2024-07-27,2024-07,2024,33.05,12.042417303616268,,4.016247251001291,
2024-07-28,2024-07,2024,33.67,12.042417303616268,,4.016247251001291,
2024-07-29,2024-07,2024,36.13,13.067407667547307,,4.016247251001291,
2024-07-30,2024-07,2024,34.71,13.216691412016106,,4.016247251001291,
2024-07-31,2024-07,2024,36.55,13.249233842986044,,4.016247251001291,
2024-08-01,2024-08,2024,38.1,13.687952085788416,,4.016247251001291,
2024-08-02,2024-08,2024,37.06,13.82513387571902,,4.016247251001291,
2024-08-03,2024-08,2024,36.56,13.82513387571902,,4.016247251001291,
2024-08-04,2024-08,2024,36.79,13.82513387571902,,4.016247251001291,
2024-08-05,2024-08,2024,36.89,13.460684355318087,,4.016247251001291,
2024-08-06,2024-08,2024,36.13,13.55717358073027,,4.016247251001291,
2024-08-07,2024-08,2024,36.6,13.621635385335072,,4.016247251001291,
2024-08-08,2024-08,2024,40.21,13.65860054241296,,4.016247251001291,
2024-08-09,2024-08,2024,39.62,13.73039465309993,,4.016247251001291,
2024-08-10,2024-08,2024,39.39,13.73039465309993,,4.016247251001291,
2024-08-11,2024-08,2024,40.32,13.73039465309993,,4.016247251001291,
2024-08-12,2024-08,2024,41.25,13.834101910849801,,4.016247251001291,
2024-08-13,2024-08,2024,39.46,13.564201427174508,,4.016247251001291,
2024-08-14,2024-08,2024,39.41,13.617757909542538,,4.016247251001291,
2024-08-15,2024-08,2024,38.91,13.664619262356137,,4.016247251001291,
2024-08-16,2024-08,2024,38.83,13.703838575133835,,4.016247251001291,
2024-08-17,2024-08,2024,39.39,13.703838575133835,,4.016247251001291,
2024-08-18,2024-08,2024,39.46,13.703838575133835,,4.016247251001291,
2024-08-19,2024-08,2024,39.92,13.638878797275867,,4.016247251001291,
2024-08-20,2024-08,2024,39.46,13.463513324126362,,4.016247251001291,
2024-08-21,2024-08,2024,38.11,13.275362850660912,,4.016247251001291,
2024-08-22,2024-08,2024,38.28,13.308791389781623,,4.016247251001291,
2024-08-23,2024-08,2024,36.42,13.387670370993861,,4.016247251001291,
2024-08-24,2024-08,2024,36.8,13.387670370993861,,4.016247251001291,
2024-08-25,2024-08,2024,36.47,13.387670370993861,,4.016247251001291,
2024-08-26,2024-08,2024,38.42,13.302984631555816,,4.016247251001291,
2024-08-27,2024-08,2024,40.39,13.31416299003103,,4.016247251001291,
2024-08-28,2024-08,2024,39.27,13.34236660230973,,4.016247251001291,
2024-08-29,2024-08,2024,39.09,13.40590100736727,,4.016247251001291,
2024-08-30,2024-08,2024,41.19,13.490784937802616,,4.016247251001291,
2024-08-31,2024-08,2024,41.73,13.490784937802616,,4.016247251001291,
2024-09-01,2024-09,2024,43.19,13.490784937802616,,4.016247251001291,
2024-09-02,2024-09,2024,41.18,13.490784937802616,,4.016247251001291,
2024-09-03,2024-09,2024,38.04,12.881693067172364,,4.016247251001291,
2024-09-04,2024-09,2024,37.06,12.747700155202347,,4.016247251001291,
2024-09-05,2024-09,2024,36.51,12.67255716382388,,4.016247251001291,
2024-09-06,2024-09,2024,36.95,12.67628949054631,,4.016247251001291,
2024-09-07,2024-09,2024,35.46,12.67628949054631,,4.016247251001291,
2024-09-08,2024-09,2024,35.79,12.67628949054631,,4.016247251001291,
2024-09-09,2024-09,2024,36.32,12.698073399178742,,4.016247251001291,
2024-09-10,2024-09,2024,35.57,12.666192296904162,,4.016247251001291,
2024-09-11,2024-09,2024,35.48,12.696352584104662,,4.016247251001291,
2024-09-12,2024-09,2024,35.6,12.624287855297633,,4.016247251001291,
2024-09-13,2024-09,2024,35.67,12.642236095433233,,4.016247251001291,
2024-09-14,2024-09,2024,36.25,12.642236095433233,,4.016247251001291,
2024-09-15,2024-09,2024,35.72,12.642236095433233,,4.016247251001291,
2024-09-16,2024-09,2024,34.63,12.497242371268069,,4.016247251001291,
2024-09-17,2024-09,2024,34.66,12.600112815662465,,4.016247251001291,
2024-09-18,2024-09,2024,36.84,12.590837852907324,,4.016247251001291,
2024-09-19,2024-09,2024,36.22,12.572588369711081,,4.016247251001291,
2024-09-20,2024-09,2024,34.94,12.535996119445214,,4.016247251001291,
2024-09-21,2024-09,2024,35.79,12.535996119445214,,4.016247251001291,
2024-09-22,2024-09,2024,36.27,12.535996119445214,,4.016247251001291,
2024-09-23,2024-09,2024,36.0,12.619810456901199,,4.016247251001291,
2024-09-24,2024-09,2024,36.82,12.631362642289355,,4.016247251001291,
2024-09-25,2024-09,2024,36.48,12.618515671280354,,4.016247251001291,
2024-09-26,2024-09,2024,37.09,12.675686869226618,,4.016247251001291,
2024-09-27,2024-09,2024,38.08,12.618945512181057,,4.016247251001291,
2024-09-28,2024-09,2024,38.41,12.618945512181057,,4.016247251001291,
2024-09-29,2024-09,2024,38.2,12.618945512181057,,4.016247251001291,
2024-09-30,2024-09,2024,39.66,13.060603067774954,,4.016247251001291,
2024-10-01,2024-10,2024,38.94,13.005788892410887,,4.016247251001291,
2024-10-02,2024-10,2024,39.96,12.880275596021052,,4.016247251001291,
2024-10-03,2024-10,2024,38.79,13.070578356013774,,4.016247251001291,
2024-10-04,2024-10,2024,40.26,13.575701939734962,,4.016247251001291,
2024-10-05,2024-10,2024,40.76,13.575701939734962,,4.016247251001291,
2024-10-06,2024-10,2024,39.88,13.575701939734962,,4.016247251001291,
2024-10-07,2024-10,2024,40.15,13.645611406142425,,4.016247251001291,
2024-10-08,2024-10,2024,40.07,13.375485348711289,,4.016247251001291,
2024-10-09,2024-10,2024,37.52,13.3027314919244,,4.016247251001291,
2024-10-10,2024-10,2024,39.32,13.532996407678171,,4.016247251001291,
2024-10-11,2024-10,2024,39.87,13.46604612501086,,4.016247251001291,
2024-10-12,2024-10,2024,39.2,13.46604612501086,,4.016247251001291,
2024-10-13,2024-10,2024,39.86,13.46604612501086,,4.016247251001291,
2024-10-14,2024-10,2024,41.12,13.577699215634405,,4.016247251001291,
2024-10-15,2024-10,2024,39.19,13.434587735545799,,4.016247251001291,
2024-10-16,2024-10,2024,39.37,13.335709595454253,,4.016247251001291,
2024-10-17,2024-10,2024,39.47,13.40185429236154,,4.016247251001291,
2024-10-18,2024-10,2024,38.91,13.442616854083816,,4.016247251001291,
2024-10-19,2024-10,2024,38.66,13.442616854083816,,4.016247251001291,
2024-10-20,2024-10,2024,38.84,13.442616854083816,,4.016247251001291,
2024-10-21,2024-10,2024,39.92,13.405588576108576,,4.016247251001291,
2024-10-22,2024-10,2024,39.67,13.468530043446636,,4.016247251001291,
2024-10-23,2024-10,2024,41.56,13.551063108624117,,4.016247251001291,
2024-10-24,2024-10,2024,42.1,13.589226449864537,,4.016247251001291,
2024-10-25,2024-10,2024,43.22,13.573023592014872,,4.016247251001291,
2024-10-26,2024-10,2024,46.11,13.573023592014872,,4.016247251001291,
2024-10-27,2024-10,2024,46.33,13.573023592014872,,4.016247251001291,
2024-10-28,2024-10,2024,42.43,13.631592285291928,,4.016247251001291,
2024-10-29,2024-10,2024,43.73,13.793527106364728,,4.016247251001291,
2024-10-30,2024-10,2024,42.91,13.680747396350599,,4.016247251001291,
2024-10-31,2024-10,2024,40.93,13.51906126660914,,4.016247251001291,
2024-11-01,2024-11,2024,38.79,13.350170780239369,,4.016247251001291,
2024-11-02,2024-11,2024,39.04,13.350170780239369,,4.016247251001291,
2024-11-03,2024-11,2024,39.24,13.350170780239369,,4.016247251001291,
2024-11-04,2024-11,2024,40.35,13.471733533468525,,4.016247251001291,
2024-11-05,2024-11,2024,40.8,13.325451448633006,,4.016247251001291,
2024-11-06,2024-11,2024,39.83,13.257459317127527,,4.016247251001291,
2024-11-07,2024-11,2024,41.2,13.62067491788976,,4.016247251001291,
2024-11-08,2024-11,2024,42.34,13.633358018623918,,4.016247251001291,
2024-11-09,2024-11,2024,42.04,13.633358018623918,,4.016247251001291,
2024-11-10,2024-11,2024,42.22,13.633358018623918,,4.016247251001291,
2024-11-11,2024-11,2024,42.84,13.8386845135212,,4.016247251001291,
2024-11-12,2024-11,2024,43.63,13.881185606281012,,4.016247251001291,
2024-11-13,2024-11,2024,44.3,13.937721821132415,,4.016247251001291,
2024-11-14,2024-11,2024,45.69,14.117596761181662,,4.016247251001291,
2024-11-15,2024-11,2024,46.28,14.233233522976,,4.016247251001291,
2024-11-16,2024-11,2024,45.8,14.233233522976,,4.016247251001291,
2024-11-17,2024-11,2024,46.7,14.233233522976,,4.016247251001291,
2024-11-18,2024-11,2024,47.62,14.304093503165154,,4.016247251001291,
2024-11-19,2024-11,2024,46.27,14.19253503788786,,4.016247251001291,
2024-11-20,2024-11,2024,45.95,14.187124961842343,,4.016247251001291,
2024-11-21,2024-11,2024,47.89,14.298866829916816,,4.016247251001291,
2024-11-22,2024-11,2024,48.37,14.33341630100573,,4.016247251001291,
2024-11-23,2024-11,2024,46.12,14.33341630100573,,4.016247251001291,
2024-11-24,2024-11,2024,45.59,14.33341630100573,,4.016247251001291,
2024-11-25,2024-11,2024,47.6,14.301427497031487,,4.016247251001291,
2024-11-26,2024-11,2024,48.37,14.308969851665843,,4.016247251001291,
2024-11-27,2024-11,2024,46.54,14.24500538732377,,4.016247251001291,
2024-11-28,2024-11,2024,46.44,14.24500538732377,,4.016247251001291,
2024-11-29,2024-11,2024,47.81,14.18305372195352,,4.016247251001291,
2024-11-30,2024-11,2024,49.25,14.18305372195352,,4.016247251001291,
2024-12-01,2024-12,2024,51.08,14.18305372195352,,4.016247251001291,
2024-12-02,2024-12,2024,50.76,13.735350155660242,,4.016247251001291,
2024-12-03,2024-12,2024,49.29,13.61722667382235,,4.016247251001291,
2024-12-04,2024-12,2024,48.45,13.464530407205565,,4.016247251001291,
2024-12-05,2024-12,2024,47.64,13.366811242297599,,4.016247251001291,
2024-12-06,2024-12,2024,45.5,13.22435879649235,,4.016247251001291,
2024-12-07,2024-12,2024,44.83,13.22435879649235,,4.016247251001291,
2024-12-08,2024-12,2024,45.67,13.22435879649235,,4.016247251001291,
2024-12-09,2024-12,2024,45.42,13.237929938244156,,4.016247251001291,
2024-12-10,2024-12,2024,46.03,13.268254978140527,,4.016247251001291,
2024-12-11,2024-12,2024,46.3,13.28460232790781,,4.016247251001291,
2024-12-12,2024-12,2024,43.83,13.183162143932119,,4.016247251001291,
2024-12-13,2024-12,2024,43.35,13.21271007075287,,4.016247251001291,
2024-12-14,2024-12,2024,43.14,13.21271007075287,,4.016247251001291,
2024-12-15,2024-12,2024,43.91,13.21271007075287,,4.016247251001291,
2024-12-16,2024-12,2024,41.87,13.00381348407367,,4.016247251001291,
2024-12-17,2024-12,2024,42.26,13.070717891648613,,4.016247251001291,
2024-12-18,2024-12,2024,42.75,13.034106077417514,,4.016247251001291,
2024-12-19,2024-12,2024,42.05,13.234255728048645,,4.016247251001291,
2024-12-20,2024-12,2024,45.8,13.239194342825844,,4.016247251001291,
2024-12-21,2024-12,2024,46.96,13.239194342825844,,4.016247251001291,
2024-12-22,2024-12,2024,45.09,13.239194342825844,,4.016247251001291,
2024-12-23,2024-12,2024,45.6,13.21750696564094,,4.016247251001291,
2024-12-24,2024-12,2024,46.41,13.222605305308557,,4.016247251001291,
2024-12-25,2024-12,2024,47.75,13.222605305308557,,4.016247251001291,
2024-12-26,2024-12,2024,50.08,13.230583936846912,,4.016247251001291,
2024-12-27,2024-12,2024,49.45,13.234770011099387,,4.016247251001291,
2024-12-28,2024-12,2024,49.81,13.234770011099387,,4.016247251001291,
2024-12-29,2024-12,2024,52.14,13.234770011099387,,4.016247251001291,
2024-12-30,2024-12,2024,50.93,13.26931204898413,,4.016247251001291,
2024-12-31,2024-12,2024,48.68,13.517329991787946,,4.016247251001291,
